order_id,customer_id,product,category,region,quantity,sales,cost,order_date,profit,profit_margin
291,1420,Keyboard,Accessories,North,5,22978,17801.63,2026-02-24,5176.369999999999,22.527504569588295
292,3468,Printer,Office,South,1,47020,24369.91,2026-04-04,22650.09,48.171182475542324
293,2410,Mouse,Accessories,West,5,22139,15624.49,2026-03-06,6514.51,29.425493473056598
294,1458,Phone,Electronics,East,2,38514,32172.7,2025-05-16,6341.299999999999,16.464921846601236
295,4060,Laptop,Electronics,South,3,22971,20224.94,2026-03-30,2746.0600000000013,11.954464324583176
296,3318,Laptop,Electronics,East,5,13344,9218.02,2026-04-19,4125.98,30.9201139088729
297,3205,Printer,Office,North,1,35307,28635.88,2026-02-20,6671.119999999999,18.894610133967767
298,2770,Keyboard,Accessories,North,4,4336,3430.91,2026-04-10,905.0900000000001,20.873846863468636
299,3100,Laptop,Electronics,East,2,47738,39423.03,2025-05-15,8314.970000000001,17.41792701830827
300,3863,Phone,Electronics,East,5,25001,19938.93,2025-05-27,5062.07,20.24747010119595
301,1986,Monitor,Electronics,West,5,2928,2481.21,2025-05-17,446.78999999999996,15.25922131147541
302,4098,Laptop,Electronics,South,4,10648,5871.97,2026-03-17,4776.03,44.85377535687453
303,2268,Phone,Electronics,South,5,7085,4348.46,2025-06-05,2736.54,38.62441778405081
304,2823,Laptop,Electronics,East,2,9240,6460.33,2025-08-25,2779.67,30.08300865800866
305,3643,Mouse,Accessories,West,1,38810,19407.64,2026-03-11,19402.36,49.993197629476946
306,2684,Mouse,Accessories,South,2,46672,26815.48,2026-02-22,19856.52,42.544823448748716
307,2312,Monitor,Electronics,East,3,14807,10223.84,2026-03-04,4583.16,30.95265752684541
308,3302,Monitor,Electronics,South,3,25481,19525.78,2025-08-03,5955.220000000001,23.371217770103218
309,3888,Printer,Office,North,1,23030,16511.61,2025-10-27,6518.389999999999,28.303907946157185
310,3851,Keyboard,Accessories,East,1,5488,4049.47,2025-10-26,1438.5300000000002,26.212281341107875
311,2820,Monitor,Electronics,East,2,24250,19550.65,2026-04-02,4699.3499999999985,19.378762886597933
312,4472,Mouse,Accessories,North,4,46786,30244.58,2025-06-11,16541.42,35.35549095883383
313,4909,Mouse,Accessories,North,5,25806,19254.43,2025-05-17,6551.57,25.387778036115634
314,4294,Mouse,Accessories,North,4,36803,29670.79,2025-08-12,7132.209999999999,19.379425590305136
315,2565,Monitor,Electronics,East,1,3205,2488.46,2025-10-23,716.54,22.356942277691104
316,3914,Phone,Electronics,East,3,41472,25919.17,2026-01-05,15552.830000000002,37.502001350308646
317,4807,Mouse,Accessories,West,3,16998,9604.64,2025-08-20,7393.360000000001,43.49547005530063
318,3222,Monitor,Electronics,North,4,47850,33219.25,2026-02-13,14630.75,30.576280041797283
319,3552,Phone,Electronics,West,1,30920,19618.25,2025-12-13,11301.75,36.551584734799484
320,1624,Laptop,Electronics,West,1,48820,35711.06,2025-07-19,13108.940000000002,26.85157722244982
321,2317,Printer,Office,North,5,38533,23683.49,2025-06-14,14849.509999999998,38.53712402356421
322,3176,Phone,Electronics,East,1,36889,24717.7,2025-06-04,12171.3,32.99438857111876
323,1649,Keyboard,Accessories,North,2,38249,26524.18,2026-03-16,11724.82,30.653925592825953
324,4915,Monitor,Electronics,South,4,29404,18407.36,2026-04-20,10996.64,37.39844919058631
325,3172,Monitor,Electronics,North,4,38741,31118.65,2026-02-17,7622.3499999999985,19.675150357502382
326,3869,Phone,Electronics,East,1,34694,25396.44,2025-09-21,9297.560000000001,26.798754827924142
327,1180,Monitor,Electronics,South,5,34389,22110.93,2025-05-28,12278.07,35.703480764197856
328,1200,Printer,Office,South,1,11085,7986.17,2026-02-16,3098.83,27.955164636896708
329,1761,Mouse,Accessories,West,3,29614,18678.1,2025-11-23,10935.900000000001,36.9281420949551
330,4514,Mouse,Accessories,East,2,6932,5266.6,2025-08-22,1665.3999999999996,24.024812463935366
331,4694,Monitor,Electronics,East,3,29628,16708.1,2025-09-17,12919.900000000001,43.60706088834886
332,2719,Keyboard,Accessories,South,5,4822,2457.5,2025-06-04,2364.5,49.035669846536706
333,1361,Phone,Electronics,West,5,17033,8987.9,2025-09-12,8045.1,47.23243116303646
334,3995,Phone,Electronics,West,5,36092,26410.01,2025-06-04,9681.990000000002,26.8258616868004
335,2714,Phone,Electronics,North,1,2432,1414.83,2025-11-30,1017.1700000000001,41.82442434210527
336,1755,Keyboard,Accessories,South,5,30482,20664.94,2025-06-14,9817.060000000001,32.20608883931501
337,3038,Printer,Office,East,4,26472,23259.47,2025-11-19,3212.529999999999,12.135577213659712
338,4647,Mouse,Accessories,South,2,16492,13961.99,2026-01-10,2530.01,15.340831918505943
339,2706,Monitor,Electronics,South,2,768,669.32,2025-05-08,98.67999999999995,12.848958333333327
340,2990,Mouse,Accessories,West,1,27962,22497.38,2025-11-26,5464.619999999999,19.543022673628492
341,1276,Mouse,Accessories,South,1,33583,25402.92,2025-12-07,8180.080000000002,24.357800077420126
342,4910,Keyboard,Accessories,North,1,10451,6942.92,2026-03-05,3508.08,33.566931394124964
343,1312,Phone,Electronics,West,2,46575,33239.84,2025-06-03,13335.160000000003,28.631583467525505
344,3824,Printer,Office,North,2,43512,29775.36,2026-02-01,13736.64,31.569773855488144
345,2584,Printer,Office,North,4,1170,842.4,2025-12-01,327.6,28.000000000000004
346,4768,Monitor,Electronics,North,1,40919,24175.08,2026-03-24,16743.92,40.91967056868447
347,1035,Laptop,Electronics,North,2,13546,10084.55,2025-11-15,3461.4500000000007,25.55329986711945
348,2326,Keyboard,Accessories,East,2,1696,908.69,2025-12-06,787.31,46.42158018867924
349,2298,Laptop,Electronics,South,5,9575,6124.48,2026-04-22,3450.5200000000004,36.036762402088776
350,3064,Mouse,Accessories,West,4,5056,3360.1,2026-01-02,1695.9,33.54232594936709
351,4401,Phone,Electronics,West,4,49036,43046.5,2026-02-23,5989.5,12.214495472713924
352,3158,Phone,Electronics,North,2,18882,12641.26,2025-12-25,6240.74,33.051265755746215
353,3455,Monitor,Electronics,South,2,15670,11775.19,2026-02-05,3894.8099999999995,24.855201021059344
354,2833,Laptop,Electronics,West,2,12033,6444.66,2025-10-06,5588.34,46.44178509099975
355,3260,Monitor,Electronics,South,5,25028,14883.68,2025-06-08,10144.32,40.53188428959565
356,4523,Printer,Office,South,3,43482,33489.81,2026-04-05,9992.190000000002,22.980060714778535
357,1573,Laptop,Electronics,South,4,42414,32766.26,2025-09-18,9647.740000000002,22.746593106049893
358,4058,Laptop,Electronics,North,1,16728,9363.27,2025-06-12,7364.73,44.026362984218075
359,1517,Monitor,Electronics,South,5,8222,7310.64,2025-06-16,911.3599999999997,11.084407686694231
360,1293,Monitor,Electronics,East,4,18651,11330.4,2025-12-11,7320.6,39.25044233553161
361,1427,Laptop,Electronics,East,3,6306,5090.16,2025-11-19,1215.8400000000001,19.280685061845865
362,1184,Mouse,Accessories,West,1,12400,7721.98,2025-11-10,4678.02,37.72596774193549
363,1239,Laptop,Electronics,North,1,28709,17400.06,2025-06-19,11308.939999999999,39.391619352816186
364,4122,Printer,Office,West,2,20569,15988.59,2025-05-23,4580.41,22.26851086586611
365,1056,Laptop,Electronics,South,3,31658,21684.25,2025-12-23,9973.75,31.50467496367427
366,3227,Laptop,Electronics,East,5,13377,9152.63,2025-08-06,4224.370000000001,31.579352620168955
367,1822,Printer,Office,South,4,11382,5742.94,2025-06-01,5639.06,49.54366543665437
368,1386,Phone,Electronics,South,5,21550,11346.82,2026-02-21,10203.18,47.34654292343387
369,3016,Monitor,Electronics,West,2,17547,13777.98,2025-07-21,3769.0200000000004,21.479569157120878
370,2873,Phone,Electronics,West,4,36624,32608.76,2025-09-24,4015.2400000000016,10.963411970292707
371,3754,Keyboard,Accessories,East,5,19175,13442.81,2026-04-17,5732.1900000000005,29.894080834419825
372,3974,Phone,Electronics,East,5,32392,17893.65,2025-11-13,14498.349999999999,44.75904544331934
373,2125,Keyboard,Accessories,East,4,5874,4375.9,2026-04-27,1498.1000000000004,25.50391556009534
374,1861,Printer,Office,South,1,22114,18674.96,2026-02-14,3439.040000000001,15.551415392963738
375,3970,Keyboard,Accessories,South,4,39168,21510.61,2026-03-30,17657.39,45.08116319444444
376,3220,Printer,Office,South,5,28488,20148.04,2025-05-29,8339.96,29.275344004493114
377,2342,Mouse,Accessories,South,5,14144,12465.52,2026-04-17,1678.4799999999996,11.867081447963798
378,1459,Monitor,Electronics,North,5,21352,13218.73,2025-05-21,8133.27,38.091373173473215
379,2594,Keyboard,Accessories,North,3,8679,5359.63,2026-02-23,3319.37,38.24599608249798
380,3378,Phone,Electronics,East,4,14007,11270.9,2025-09-07,2736.1000000000004,19.533804526308277
381,4258,Keyboard,Accessories,West,2,3292,1910.18,2026-01-14,1381.82,41.975091130012146
382,4913,Laptop,Electronics,South,1,2606,2200.25,2025-09-14,405.75,15.569838833461244
383,2143,Printer,Office,North,1,46691,27761.57,2025-10-31,18929.43,40.541924567903884
384,2745,Monitor,Electronics,South,2,27097,18203.32,2025-11-26,8893.68,32.821640772041185
385,2962,Mouse,Accessories,West,1,3665,3178.43,2025-06-29,486.57000000000016,13.276125511596184
386,3144,Keyboard,Accessories,West,5,48011,25632.39,2026-03-27,22378.61,46.61142238237071
387,3206,Keyboard,Accessories,West,4,37874,31773.5,2026-04-08,6100.5,16.107355969794583
388,1687,Laptop,Electronics,West,3,1159,1033.9,2025-11-02,125.09999999999991,10.793787748058662
389,4265,Keyboard,Accessories,West,3,34314,29507.76,2026-02-10,4806.240000000002,14.006644518272429
390,2906,Keyboard,Accessories,East,1,2400,1727.05,2025-08-10,672.95,28.039583333333333
391,1689,Keyboard,Accessories,East,2,30228,27080.46,2025-12-29,3147.540000000001,10.412663755458517
392,2607,Keyboard,Accessories,West,1,8834,6586.02,2025-05-07,2247.9799999999996,25.446909667194923
393,1717,Mouse,Accessories,West,5,20561,11079.82,2026-04-05,9481.18,46.1124458927095
394,2098,Keyboard,Accessories,West,2,34391,20671.6,2025-06-26,13719.400000000001,39.892413712890004
395,3518,Keyboard,Accessories,West,5,31549,27547.98,2025-08-01,4001.0200000000004,12.68192335731719
396,2531,Phone,Electronics,North,4,11219,7388.02,2026-03-24,3830.9799999999996,34.147250200552634
397,3949,Monitor,Electronics,North,4,29735,21387.41,2025-12-01,8347.59,28.07328064570372
398,3933,Monitor,Electronics,East,3,41713,26486.16,2025-05-27,15226.84,36.50382374799223
399,2287,Phone,Electronics,East,1,25597,17724.54,2025-12-26,7872.459999999999,30.755401023557443
400,2586,Printer,Office,East,3,4422,2298.76,2025-08-11,2123.24,48.01537765716869
401,1016,Mouse,Accessories,East,3,5913,3064.61,2025-10-25,2848.39,48.17165567393878
402,2421,Monitor,Electronics,South,1,2866,2106.99,2025-06-01,759.0100000000002,26.48325191905095
403,4560,Phone,Electronics,South,3,30987,24574.97,2025-05-10,6412.029999999999,20.692645302868943
404,2740,Monitor,Electronics,West,3,32743,21183.34,2026-01-10,11559.66,35.30421769538527
405,1478,Laptop,Electronics,South,3,4682,4046.23,2025-08-02,635.77,13.579026057240496
406,3615,Phone,Electronics,South,2,17625,10294.61,2026-04-19,7330.389999999999,41.59086524822695
407,2776,Printer,Office,North,4,44570,38415.15,2026-04-17,6154.8499999999985,13.809400942337893
408,3002,Laptop,Electronics,North,4,5425,4828.98,2025-11-24,596.0200000000004,10.98654377880185
409,3414,Keyboard,Accessories,North,2,1162,818.64,2025-11-04,343.36,29.549053356282272
410,3596,Monitor,Electronics,West,1,39064,26541.73,2025-12-31,12522.27,32.05578025803809
411,4565,Phone,Electronics,East,4,8024,6273.49,2025-12-26,1750.5100000000002,21.815927218344967
412,4339,Printer,Office,West,2,16575,14899.61,2026-03-12,1675.3899999999994,10.107933634992456
413,2097,Printer,Office,West,4,48934,29949.9,2025-07-16,18984.1,38.795316140107076
414,2205,Printer,Office,East,1,6909,5483.78,2026-03-26,1425.2200000000003,20.628455637574184
415,1794,Monitor,Electronics,East,3,29459,22842.48,2025-08-15,6616.52,22.460097084082964
416,1505,Mouse,Accessories,East,1,27751,20654.5,2025-12-15,7096.5,25.572051457605134
417,3541,Keyboard,Accessories,East,4,6071,5284.72,2025-07-20,786.2799999999997,12.951408334705974
418,4323,Monitor,Electronics,North,1,15054,10533.22,2025-06-11,4520.780000000001,30.030423807625883
419,3598,Monitor,Electronics,East,4,43674,32138.18,2025-08-11,11535.82,26.41347254659523
420,2936,Monitor,Electronics,South,5,12796,11003.58,2026-03-23,1792.42,14.00765864332604
421,1866,Printer,Office,North,4,25127,18237.39,2026-03-09,6889.610000000001,27.419150714371
422,2473,Printer,Office,North,2,24547,16797.72,2026-04-27,7749.279999999999,31.569153053326264
423,2594,Mouse,Accessories,East,5,37654,20902.19,2025-07-05,16751.81,44.488792691347534
424,4978,Mouse,Accessories,South,2,19884,11774.84,2025-05-26,8109.16,40.78233755783545
425,4746,Phone,Electronics,East,5,4613,2515.28,2025-05-06,2097.72,45.47409494905701
426,4749,Monitor,Electronics,East,2,28131,20302.99,2026-01-08,7828.009999999998,27.82698802033343
427,1159,Phone,Electronics,North,1,39042,28705.94,2026-05-03,10336.060000000001,26.47420726397214
428,3600,Printer,Office,South,5,22021,17005.4,2025-06-12,5015.5999999999985,22.77644067026928
429,2237,Laptop,Electronics,South,5,49947,33545.46,2025-09-01,16401.54,32.83788816145114
430,1643,Printer,Office,North,5,3785,3349.8,2025-08-16,435.1999999999998,11.498018494055477
431,2334,Laptop,Electronics,East,4,16142,12475.8,2025-10-20,3666.2000000000007,22.71217940775617
432,3168,Mouse,Accessories,North,5,11991,9107.96,2026-05-03,2883.040000000001,24.043365857726638
433,1415,Mouse,Accessories,East,2,41384,22098.0,2025-08-08,19286.0,46.602551710806104
434,4653,Mouse,Accessories,North,3,9205,7839.61,2026-04-30,1365.3900000000003,14.833134166214018
435,2951,Printer,Office,East,2,6314,3952.16,2026-04-16,2361.84,37.40639847956921
436,4611,Monitor,Electronics,North,3,18213,11360.84,2025-11-23,6852.16,37.6223576566189
437,3445,Mouse,Accessories,South,3,38225,34215.23,2025-12-24,4009.769999999997,10.489914977109214
438,3279,Keyboard,Accessories,West,3,38390,30067.49,2025-12-02,8322.509999999998,21.678848658504815
439,1313,Phone,Electronics,West,1,40495,27763.74,2025-08-24,12731.259999999998,31.439091245832817
440,4163,Keyboard,Accessories,West,3,24323,20502.92,2025-11-20,3820.0800000000017,15.705628417547185
441,3712,Keyboard,Accessories,East,5,9655,6831.45,2025-11-25,2823.55,29.244432936302434
442,4778,Printer,Office,South,4,21095,15418.42,2025-12-17,5676.58,26.90959943114482
443,1142,Phone,Electronics,South,3,10449,6744.41,2026-03-06,3704.59,35.45401473825247
444,4274,Monitor,Electronics,West,3,9464,6964.91,2025-11-12,2499.09,26.4062764158918
445,3509,Laptop,Electronics,West,2,44886,29638.71,2026-01-06,15247.29,33.96892126721027
446,4178,Laptop,Electronics,South,2,41466,31103.23,2025-07-24,10362.77,24.991004678531812
447,4367,Laptop,Electronics,East,2,38174,34143.81,2025-07-11,4030.1900000000023,10.557421281500504
448,2649,Phone,Electronics,South,2,38687,24630.94,2026-03-18,14056.060000000001,36.332773283014966
449,1764,Monitor,Electronics,South,1,31844,18316.05,2025-07-06,13527.95,42.481943223213165
450,3175,Monitor,Electronics,South,4,38161,28610.86,2025-12-26,9550.14,25.02591651162181
451,2758,Laptop,Electronics,South,4,8198,6375.94,2025-12-11,1822.0600000000004,22.225664796291785
452,1367,Laptop,Electronics,West,5,19659,12652.26,2026-01-15,7006.74,35.64138562490462
453,2676,Monitor,Electronics,North,4,38073,32613.48,2025-06-26,5459.52,14.339610747774016
454,3645,Monitor,Electronics,South,4,19139,9795.07,2026-02-04,9343.93,48.821411776999845
455,4394,Monitor,Electronics,South,1,41986,29572.56,2026-03-17,12413.439999999999,29.565664745391317
456,3178,Laptop,Electronics,East,3,16234,11110.39,2025-10-07,5123.610000000001,31.56098312184305
457,3144,Laptop,Electronics,East,5,47413,40233.19,2025-11-29,7179.809999999998,15.143125303186885
458,4959,Monitor,Electronics,South,3,47046,33771.41,2025-08-29,13274.589999999997,28.21619266250052
459,3849,Printer,Office,East,5,8440,4268.18,2026-02-11,4171.82,49.429146919431275
460,2398,Mouse,Accessories,East,2,15429,10358.98,2025-06-24,5070.02,32.86032795385314
461,2176,Keyboard,Accessories,West,3,14291,8506.25,2025-08-06,5784.75,40.47827303897557
462,3183,Keyboard,Accessories,North,5,2565,1649.26,2026-02-02,915.74,35.70136452241716
463,3722,Monitor,Electronics,North,2,41383,26497.65,2025-12-26,14885.349999999999,35.969721866466905
464,1463,Phone,Electronics,North,4,16160,11704.01,2025-07-21,4455.99,27.574195544554453
465,2745,Printer,Office,West,5,14534,10836.68,2025-05-29,3697.3199999999997,25.4391082977845
466,4833,Laptop,Electronics,North,5,16732,8574.73,2025-06-01,8157.27,48.75251016017213
467,1917,Monitor,Electronics,East,4,9108,5402.09,2026-03-08,3705.91,40.6885155906895
468,3126,Keyboard,Accessories,West,2,7425,6615.96,2025-05-30,809.04,10.896161616161617
469,1528,Laptop,Electronics,West,4,9421,7062.76,2026-05-01,2358.24,25.031737607472664
470,1159,Printer,Office,North,1,20610,14636.44,2026-04-08,5973.5599999999995,28.983794274623964
471,1184,Keyboard,Accessories,East,3,28422,18398.43,2025-09-14,10023.57,35.26694110196327
472,4612,Phone,Electronics,South,5,12346,8636.68,2025-09-07,3709.3199999999997,30.044710837518224
473,1335,Mouse,Accessories,West,2,21648,19472.07,2025-09-09,2175.9300000000003,10.051413525498893
474,1752,Monitor,Electronics,North,4,9941,6266.24,2025-05-27,3674.76,36.96569761593401
475,1221,Keyboard,Accessories,West,1,26659,17385.01,2026-02-20,9273.990000000002,34.78746389587007
476,2595,Laptop,Electronics,South,5,34053,20839.71,2026-04-21,13213.29,38.80213197075148
477,4280,Monitor,Electronics,North,1,6523,4132.52,2025-05-25,2390.4799999999996,36.64694159129234
478,1753,Mouse,Accessories,South,2,30975,27642.38,2025-06-21,3332.619999999999,10.759063761097657
479,3740,Printer,Office,South,3,7212,4459.04,2025-05-20,2752.96,38.17193566278425
480,3317,Laptop,Electronics,West,4,22206,17243.16,2025-09-23,4962.84,22.34909483923264
481,2207,Mouse,Accessories,West,5,35665,21073.81,2025-07-25,14591.189999999999,40.91179027057339
482,4461,Laptop,Electronics,North,1,42823,22024.24,2025-08-17,20798.76,48.56913340961632
483,1268,Keyboard,Accessories,South,5,11073,6685.46,2025-09-18,4387.54,39.62376952948613
484,1218,Monitor,Electronics,South,5,39818,31184.7,2025-05-07,8633.3,21.681902657089758
485,2792,Keyboard,Accessories,West,3,43095,29840.74,2026-01-21,13254.259999999998,30.755911358626285
486,2209,Laptop,Electronics,North,5,9960,5333.96,2025-10-21,4626.04,46.44618473895582
487,2915,Mouse,Accessories,East,2,48101,34080.18,2026-04-19,14020.82,29.148707927070124
488,3443,Mouse,Accessories,East,1,17636,10048.73,2026-03-07,7587.27,43.021490133817196
489,2814,Printer,Office,East,3,14622,12259.61,2026-01-15,2362.3899999999994,16.156408152099573
490,4975,Printer,Office,East,4,4805,2454.41,2025-06-27,2350.59,48.91966701352758
491,4075,Laptop,Electronics,East,5,8404,7489.95,2025-12-19,914.0500000000002,10.876368396001906
492,2198,Phone,Electronics,East,1,3534,2428.56,2025-07-07,1105.44,31.280135823429546
493,1683,Keyboard,Accessories,North,4,47797,40233.13,2025-05-11,7563.870000000003,15.824989016047036
494,3846,Mouse,Accessories,North,1,27600,20383.15,2026-01-27,7216.8499999999985,26.14800724637681
495,3434,Keyboard,Accessories,East,4,39493,32487.63,2025-05-13,7005.369999999999,17.738257412706044
496,2277,Mouse,Accessories,West,4,45510,26067.48,2026-04-10,19442.52,42.72142386288728
497,3318,Keyboard,Accessories,West,3,22793,14497.25,2025-12-18,8295.75,36.39604264467161
498,2754,Phone,Electronics,South,1,32326,18535.42,2026-04-09,13790.580000000002,42.66095403081111
499,3389,Monitor,Electronics,South,4,41150,32582.63,2026-02-26,8567.369999999999,20.819854191980554
500,3475,Monitor,Electronics,South,3,30173,19220.71,2026-03-07,10952.29,36.298313061346235
501,4324,Keyboard,Accessories,South,4,2045,1719.34,2025-08-28,325.6600000000001,15.92469437652812
502,2163,Monitor,Electronics,South,1,8899,4874.59,2025-07-15,4024.41,45.22317114282504
503,1166,Phone,Electronics,South,2,22798,19741.18,2025-08-24,3056.8199999999997,13.408281428195453
504,4392,Monitor,Electronics,East,4,24546,20906.5,2026-03-22,3639.5,14.827263097857085
505,2204,Printer,Office,South,1,49071,41883.53,2025-10-14,7187.470000000001,14.647082798394164
506,2688,Monitor,Electronics,South,1,32069,21353.15,2025-05-18,10715.849999999999,33.41498019894602
507,3211,Mouse,Accessories,North,2,16694,9289.75,2025-10-28,7404.25,44.35276147118725
508,3916,Mouse,Accessories,South,3,20398,12683.41,2026-01-23,7714.59,37.82032552211001
509,3062,Monitor,Electronics,East,2,31280,27611.18,2025-11-12,3668.8199999999997,11.7289641943734
510,4703,Phone,Electronics,East,2,29272,21693.53,2025-05-16,7578.470000000001,25.889826455315664
511,2842,Phone,Electronics,North,1,32721,22182.05,2025-06-03,10538.95,32.20852052198894
512,3357,Keyboard,Accessories,East,4,35130,23784.0,2025-08-29,11346.0,32.29718189581554
513,3430,Laptop,Electronics,East,2,46479,24007.27,2025-12-23,22471.73,48.34813571720562
514,4379,Keyboard,Accessories,North,1,9213,5148.21,2026-02-17,4064.79,44.120156300879195
515,2404,Laptop,Electronics,South,2,47949,34007.21,2025-08-16,13941.79,29.076289390811073
516,4776,Keyboard,Accessories,North,1,39518,33272.73,2026-02-04,6245.269999999997,15.80360848221063
517,4648,Mouse,Accessories,West,4,11401,7868.39,2026-04-10,3532.6099999999997,30.985089027278306
518,3162,Laptop,Electronics,West,5,46109,31484.41,2026-01-15,14624.59,31.717430436574208
519,3414,Mouse,Accessories,South,1,21310,13730.43,2026-03-31,7579.57,35.56813702487095
520,4431,Laptop,Electronics,West,3,22337,12926.2,2025-11-09,9410.8,42.13099341899091
521,2015,Printer,Office,West,5,28153,22631.96,2025-10-12,5521.040000000001,19.61084076297375
522,4272,Keyboard,Accessories,West,3,30786,23315.67,2025-11-29,7470.330000000002,24.26534788540246
523,1638,Printer,Office,West,5,37321,32275.22,2026-03-06,5045.779999999999,13.519948554433158
524,1698,Keyboard,Accessories,West,1,991,867.4,2025-07-04,123.60000000000002,12.472250252270436
525,2423,Mouse,Accessories,West,4,23978,15789.49,2025-05-29,8188.51,34.15009592126116
526,3793,Mouse,Accessories,South,1,35282,30374.59,2026-02-03,4907.41,13.909103792302025
527,1551,Printer,Office,East,5,44863,28855.91,2026-02-09,16007.09,35.67993669616388
528,2252,Laptop,Electronics,East,4,19245,11349.0,2026-04-27,7896.0,41.02883865939205
529,1618,Keyboard,Accessories,South,1,28972,18702.68,2025-09-24,10269.32,35.445671683004285
530,1179,Printer,Office,East,4,21540,18614.42,2025-10-14,2925.5800000000017,13.582079851439191
531,4818,Keyboard,Accessories,East,3,22587,14622.49,2026-01-11,7964.51,35.26147784123611
532,1009,Monitor,Electronics,East,4,29838,21291.37,2026-01-03,8546.630000000001,28.643441249413502
533,3267,Keyboard,Accessories,West,1,1559,1040.18,2026-03-05,518.8199999999999,33.27902501603592
534,4022,Mouse,Accessories,North,2,40975,23158.18,2025-10-14,17816.82,43.48217205613179
535,1290,Monitor,Electronics,North,2,8289,4547.16,2026-05-04,3741.84,45.14223669923996
536,4234,Laptop,Electronics,West,5,12947,8879.76,2025-11-07,4067.24,31.41453618598903
537,1335,Phone,Electronics,North,3,26432,20069.64,2025-05-12,6362.360000000001,24.070671912832932
538,4405,Printer,Office,West,3,4711,2884.98,2026-01-18,1826.02,38.76077265973254
539,4526,Phone,Electronics,West,3,43138,36940.65,2025-10-04,6197.3499999999985,14.366335945106398
540,4851,Keyboard,Accessories,West,3,46345,37869.21,2025-11-30,8475.79,18.288466932786708
541,3492,Laptop,Electronics,North,4,4833,3169.34,2026-03-24,1663.6599999999999,34.422925719015105
542,3321,Mouse,Accessories,West,1,37601,30574.22,2025-05-06,7026.779999999999,18.687747666285468
543,2663,Mouse,Accessories,West,4,8387,5958.58,2026-02-23,2428.42,28.954572552760226
544,3799,Laptop,Electronics,South,2,8124,7228.23,2025-10-23,895.7700000000004,11.026218611521424
545,3109,Monitor,Electronics,East,4,1508,948.09,2025-09-07,559.91,37.12931034482758
546,4166,Mouse,Accessories,South,5,17788,11067.38,2026-01-29,6720.620000000001,37.78176298628289
547,4434,Phone,Electronics,South,4,30640,18060.34,2025-08-16,12579.66,41.0563315926893
548,1111,Phone,Electronics,West,4,26435,21828.04,2025-11-20,4606.959999999999,17.427501418573858
549,1093,Laptop,Electronics,North,1,25297,18676.06,2025-12-25,6620.939999999999,26.172826817409174
550,4638,Monitor,Electronics,North,4,25565,22308.61,2026-05-05,3256.3899999999994,12.737688245648346
551,2217,Phone,Electronics,North,1,18928,9997.14,2026-04-11,8930.86,47.183326289095525
552,3005,Printer,Office,South,1,47125,40292.67,2025-12-19,6832.330000000002,14.498312997347485
553,1833,Keyboard,Accessories,West,5,48419,29566.31,2025-11-21,18852.69,38.93655383217332
554,4440,Keyboard,Accessories,North,2,48646,34275.01,2025-07-25,14370.989999999998,29.541976729844176
555,4807,Printer,Office,West,4,5289,3694.03,2025-12-21,1594.9699999999998,30.156362261297026
556,2227,Keyboard,Accessories,West,4,23878,19273.4,2025-06-18,4604.5999999999985,19.28385961973364
557,1504,Phone,Electronics,South,3,20489,17381.47,2025-09-23,3107.529999999999,15.166821221143046
558,4962,Mouse,Accessories,South,4,18020,12682.43,2025-05-28,5337.57,29.620255271920087
559,3968,Mouse,Accessories,South,3,46628,33812.66,2025-06-18,12815.339999999997,27.484215492836917
560,4479,Printer,Office,East,2,37981,29966.63,2026-01-08,8014.369999999999,21.100997867354724
561,4810,Laptop,Electronics,North,5,12403,8041.14,2026-02-07,4361.86,35.167781988228654
562,4492,Monitor,Electronics,North,5,38943,30881.21,2025-09-23,8061.790000000001,20.701512466938862
563,3850,Keyboard,Accessories,South,5,45223,33969.89,2025-08-04,11253.11,24.883599053578934
564,1337,Printer,Office,West,1,41578,33292.01,2025-07-26,8285.989999999998,19.928784453316652
565,4745,Laptop,Electronics,West,1,49444,39377.48,2025-10-31,10066.519999999997,20.359436938758993
566,3222,Monitor,Electronics,North,1,46347,33413.52,2025-07-31,12933.480000000003,27.905754417761674
567,1185,Mouse,Accessories,North,2,29181,15377.7,2026-02-17,13803.3,47.30235427161509
568,3975,Keyboard,Accessories,West,2,42491,33448.69,2026-01-31,9042.309999999998,21.280529994587084
569,3422,Keyboard,Accessories,West,2,22107,13562.16,2025-12-28,8544.84,38.65219161351608
570,1616,Monitor,Electronics,West,4,46453,41783.53,2026-03-25,4669.470000000001,10.052031085182875
571,4783,Laptop,Electronics,East,5,17982,10999.02,2025-10-20,6982.98,38.83316649983317
572,2763,Laptop,Electronics,South,1,1402,919.39,2025-07-10,482.61,34.42296718972896
573,2059,Keyboard,Accessories,North,1,23298,13694.71,2026-01-06,9603.29,41.219375053652676
574,2981,Keyboard,Accessories,South,3,41790,34621.31,2026-03-14,7168.690000000002,17.154079923426664
575,1575,Mouse,Accessories,East,3,24196,16025.26,2026-03-14,8170.74,33.76897007769879
576,2157,Keyboard,Accessories,North,4,19092,12063.8,2025-10-15,7028.200000000001,36.81227739367275
577,3532,Phone,Electronics,West,1,47077,41061.0,2025-09-02,6016.0,12.779064086496591
578,4093,Laptop,Electronics,East,1,15655,13716.53,2026-01-15,1938.4699999999993,12.382433727243688
579,1591,Printer,Office,South,1,24344,14580.42,2025-08-02,9763.58,40.106720341767996
